Point	Label	1	2	3	4	5
1	L	0	1	1	0	0
2	I	0	1	0	0	1
3	O	0	1	1	1	1
4	V	1	0	1	1	0
5	V	1	0	1	1	0
6	X	0	0	0	0	0
7	N	0	1	1	1	0
8	K	0	1	0	1	1
9	S	1	0	0	1	1
10	F	0	0	1	1	0
11	N	0	1	1	1	0
12	D	0	0	1	0	0
13	L	0	1	1	0	0
14	E	0	0	1	0	1
15	R	1	0	0	1	0
16	W	1	0	1	1	1
17	C	0	0	0	1	1
18	G	0	0	1	1	1
19	A	0	0	0	0	1
20	N	0	1	1	1	0
21	C	0	0	0	1	1
22	G	0	0	1	1	1
23	L	0	1	1	0	0
24	N	0	1	1	1	0
25	N	0	1	1	1	0
26	H	0	1	0	0	0
27	D	0	0	1	0	0
28	L	0	1	1	0	0
29	E	0	0	1	0	1
30	R	1	0	0	1	0
31	V	1	0	1	1	0
32	V	1	0	1	1	0
33	P	1	0	0	0	0
34	H	0	1	0	0	0
35	R	1	0	0	1	0
36	D	0	0	1	0	0
37	J	0	1	0	1	0
38	Z	1	1	0	0	0
39	P	1	0	0	0	0
40	H	0	1	0	0	0
41	R	1	0	0	1	0
42	X	0	0	0	0	0
43	L	0	1	1	0	0
44	I	0	1	0	0	1
45	Q	1	0	0	0	1
46	G	0	0	1	1	1
47	L	0	1	1	0	0
48	A	0	0	0	0	1
49	F	0	0	1	1	0
50	N	0	1	1	1	0
51	M	0	1	1	0	1
52	B	0	0	0	1	0
53	H	0	1	0	0	0
54	I	0	1	0	0	1
55	L	0	1	1	0	0
56	N	0	1	1	1	0
57	K	0	1	0	1	1
58	I	0	1	0	0	1
59	L	0	1	1	0	0
60	L	0	1	1	0	0
61	I	0	1	0	0	1
62	O	0	1	1	1	1
63	V	1	0	1	1	0
64	Z	1	1	0	0	0
65	Q	1	0	0	0	1
66	G	0	0	1	1	1
67	L	0	1	1	0	0
68	B	0	0	0	1	0
69	N	0	1	1	1	0
70	G	0	0	1	1	1
71	L	0	1	1	0	0
72	A	0	0	0	0	1
73	F	0	0	1	1	0
74	M	0	1	1	0	1
75	C	0	0	0	1	1
76	M	0	1	1	0	1
77	D	0	0	1	0	0
78	E	0	0	1	0	1
79	K	0	1	0	1	1
80	N	0	1	1	1	0
81	M	0	1	1	0	1
82	B	0	0	0	1	0
83	N	0	1	1	1	0
84	W	1	0	1	1	1
85	C	0	0	0	1	1
86	G	0	0	1	1	1
87	J	0	1	0	1	0
88	F	0	0	1	1	0
89	D	0	0	1	0	0
90	E	0	0	1	0	1
91	K	0	1	0	1	1
92	N	0	1	1	1	0
93	L	0	1	1	0	0
94	I	0	1	0	0	1
95	O	0	1	1	1	1
96	V	1	0	1	1	0
97	V	1	0	1	1	0
98	Z	1	1	0	0	0
99	Z	1	1	0	0	0
100	Q	1	0	0	0	1
101	G	0	0	1	1	1
102	L	0	1	1	0	0
103	X	0	0	0	0	0
104	L	0	1	1	0	0
105	I	0	1	0	0	1
106	Q	1	0	0	0	1
107	G	0	0	1	1	1
108	L	0	1	1	0	0
109	B	0	0	0	1	0
110	N	0	1	1	1	0
111	H	0	1	0	0	0
112	O	0	1	1	1	1
113	U	1	0	1	0	1
114	A	0	0	0	0	1
115	F	0	0	1	1	0
116	C	0	0	0	1	1
117	N	0	1	1	1	0
118	H	0	1	0	0	0
119	O	0	1	1	1	1
120	W	1	0	1	1	1
121	N	0	1	1	1	0
122	C	0	0	0	1	1
123	M	0	1	1	0	1
124	D	0	0	1	0	0
125	M	0	1	1	0	1
126	O	0	1	1	1	1
127	R	1	0	0	1	0
128	B	0	0	0	1	0
129	X	0	0	0	0	0
130	L	0	1	1	0	0
131	I	0	1	0	0	1
132	O	0	1	1	1	1
133	V	1	0	1	1	0
134	Z	1	1	0	0	0
135	O	0	1	1	1	1
136	W	1	0	1	1	1
137	N	0	1	1	1	0
138	D	0	0	1	0	0
139	M	0	1	1	0	1
140	O	0	1	1	1	1
141	R	1	0	0	1	0
142	B	0	0	0	1	0
143	N	0	1	1	1	0
144	M	0	1	1	0	1
145	B	0	0	0	1	0
146	H	0	1	0	0	0
147	I	0	1	0	0	1
148	L	0	1	1	0	0
149	L	0	1	1	0	0
150	I	0	1	0	0	1
151	U	1	0	1	0	1
152	O	0	1	1	1	1
153	B	0	0	0	1	0
154	K	0	1	0	1	1
155	C	0	0	0	1	1
156	L	0	1	1	0	0
157	I	0	1	0	0	1
158	V	1	0	1	1	0
159	J	0	1	0	1	0
160	Z	1	1	0	0	0
161	S	1	0	0	1	1
162	T	1	0	1	0	0
163	E	0	0	1	0	1
164	P	1	0	0	0	0
165	W	1	0	1	1	1
166	J	0	1	0	1	0
167	F	0	0	1	1	0
168	C	0	0	0	1	1
169	N	0	1	1	1	0
170	N	0	1	1	1	0
171	C	0	0	0	1	1
172	Q	1	0	0	0	1
173	S	1	0	0	1	1
174	N	0	1	1	1	0
175	W	1	0	1	1	1
176	D	0	0	1	0	0
177	U	1	0	1	0	1
178	M	0	1	1	0	1
179	R	1	0	0	1	0
180	P	1	0	0	0	0
181	W	1	0	1	1	1
182	V	1	0	1	1	0
183	O	0	1	1	1	1
184	V	1	0	1	1	0
185	X	0	0	0	0	0
186	N	0	1	1	1	0
187	I	0	1	0	0	1
188	L	0	1	1	0	0
189	L	0	1	1	0	0
190	I	0	1	0	0	1
191	O	0	1	1	1	1
192	X	0	0	0	0	0
193	L	0	1	1	0	0
194	K	0	1	0	1	1
195	K	0	1	0	1	1
196	N	0	1	1	1	0
197	N	0	1	1	1	0
198	K	0	1	0	1	1
199	R	1	0	0	1	0
200	V	1	0	1	1	0
201	V	1	0	1	1	0
202	O	0	1	1	1	1
203	V	1	0	1	1	0
204	I	0	1	0	0	1
205	A	0	0	0	0	1
206	X	0	0	0	0	0
207	X	0	0	0	0	0
208	L	0	1	1	0	0
209	I	0	1	0	0	1
210	Q	1	0	0	0	1
211	G	0	0	1	1	1
212	L	0	1	1	0	0
213	B	0	0	0	1	0
214	N	0	1	1	1	0
215	H	0	1	0	0	0
216	O	0	1	1	1	1
217	U	1	0	1	0	1
218	A	0	0	0	0	1
219	F	0	0	1	1	0
220	C	0	0	0	1	1
221	L	0	1	1	0	0
222	A	0	0	0	0	1
223	F	0	0	1	1	0
224	N	0	1	1	1	0
225	N	0	1	1	1	0
226	H	0	1	0	0	0
227	D	0	0	1	0	0
228	L	0	1	1	0	0
229	F	0	0	1	1	0
230	N	0	1	1	1	0
231	D	0	0	1	0	0
232	L	0	1	1	0	0
233	N	0	1	1	1	0
234	C	0	0	0	1	1
235	G	0	0	1	1	1
236	M	0	1	1	0	1
237	X	0	0	0	0	0
238	N	0	1	1	1	0
239	K	0	1	0	1	1
240	R	1	0	0	1	0
241	V	1	0	1	1	0
242	V	1	0	1	1	0
243	W	1	0	1	1	1
244	U	1	0	1	0	1
245	O	0	1	1	1	1
246	D	0	0	1	0	0
247	L	0	1	1	0	0
248	L	0	1	1	0	0
249	A	0	0	0	0	1
250	S	1	0	0	1	1
251	Q	1	0	0	0	1
252	L	0	1	1	0	0
253	U	1	0	1	0	1
254	B	0	0	0	1	0
255	V	1	0	1	1	0
256	V	1	0	1	1	0
257	R	1	0	0	1	0
258	V	1	0	1	1	0
259	I	0	1	0	0	1
260	A	0	0	0	0	1
261	Q	1	0	0	0	1
262	F	0	0	1	1	0
263	R	1	0	0	1	0
264	V	1	0	1	1	0
265	K	0	1	0	1	1
266	C	0	0	0	1	1
267	N	0	1	1	1	0
268	N	0	1	1	1	0
269	K	0	1	0	1	1
270	W	1	0	1	1	1
271	R	1	0	0	1	0
272	D	0	0	1	0	0
273	J	0	1	0	1	0
274	W	1	0	1	1	1
275	S	1	0	0	1	1
276	G	0	0	1	1	1
277	O	0	1	1	1	1
278	V	1	0	1	1	0
279	I	0	1	0	0	1
280	A	0	0	0	0	1
281	L	0	1	1	0	0
282	L	0	1	1	0	0
283	J	0	1	0	1	0
284	F	0	0	1	1	0
285	C	0	0	0	1	1
286	N	0	1	1	1	0
287	N	0	1	1	1	0
288	D	0	0	1	0	0
289	L	0	1	1	0	0
290	M	0	1	1	0	1
291	D	0	0	1	0	0
292	E	0	0	1	0	1
293	I	0	1	0	0	1
294	U	1	0	1	0	1
295	O	0	1	1	1	1
296	B	0	0	0	1	0
297	K	0	1	0	1	1
298	C	0	0	0	1	1
299	N	0	1	1	1	0
300	N	0	1	1	1	0
301	J	0	1	0	1	0
302	G	0	0	1	1	1
303	A	0	0	0	0	1
304	N	0	1	1	1	0
305	C	0	0	0	1	1
306	Q	1	0	0	0	1
307	S	1	0	0	1	1
308	L	0	1	1	0	0
309	X	0	0	0	0	0
310	N	0	1	1	1	0
311	K	0	1	0	1	1
312	S	1	0	0	1	1
313	F	0	0	1	1	0
314	N	0	1	1	1	0
315	D	0	0	1	0	0
316	L	0	1	1	0	0
317	E	0	0	1	0	1
318	R	1	0	0	1	0
319	W	1	0	1	1	1
320	C	0	0	0	1	1
321	G	0	0	1	1	1
322	A	0	0	0	0	1
323	L	0	1	1	0	0
324	E	0	0	1	0	1
325	R	1	0	0	1	0
326	V	1	0	1	1	0
327	Z	1	1	0	0	0
328	U	1	0	1	0	1
329	L	0	1	1	0	0
330	A	0	0	0	0	1
331	N	0	1	1	1	0
332	J	0	1	0	1	0
333	G	0	0	1	1	1
334	A	0	0	0	0	1
335	L	0	1	1	0	0
336	L	0	1	1	0	0
337	M	0	1	1	0	1
338	D	0	0	1	0	0
339	E	0	0	1	0	1
340	K	0	1	0	1	1
341	N	0	1	1	1	0
342	M	0	1	1	0	1
343	A	0	0	0	0	1
344	L	0	1	1	0	0
345	L	0	1	1	0	0
346	I	0	1	0	0	1
347	O	0	1	1	1	1
348	W	1	0	1	1	1
349	N	0	1	1	1	0
350	C	0	0	0	1	1
351	X	0	0	0	0	0
352	X	0	0	0	0	0
353	L	0	1	1	0	0
354	I	0	1	0	0	1
355	P	1	0	0	0	0
356	K	0	1	0	1	1
357	N	0	1	1	1	0
358	N	0	1	1	1	0
359	K	0	1	0	1	1
360	R	1	0	0	1	0
361	V	1	0	1	1	0
362	V	1	0	1	1	0
363	O	0	1	1	1	1
364	W	1	0	1	1	1
365	S	1	0	0	1	1
366	G	0	0	1	1	1
367	O	0	1	1	1	1
368	V	1	0	1	1	0
369	K	0	1	0	1	1
370	D	0	0	1	0	0
371	I	0	1	0	0	1
372	A	0	0	0	0	1
373	N	0	1	1	1	0
374	K	0	1	0	1	1
375	S	1	0	0	1	1
376	F	0	0	1	1	0
377	N	0	1	1	1	0
378	C	0	0	0	1	1
379	G	0	0	1	1	1
380	L	0	1	1	0	0
381	M	0	1	1	0	1
382	C	0	0	0	1	1
383	L	0	1	1	0	0
384	M	0	1	1	0	1
385	D	0	0	1	0	0
386	E	0	0	1	0	1
387	K	0	1	0	1	1
388	N	0	1	1	1	0
389	N	0	1	1	1	0
390	K	0	1	0	1	1
391	S	1	0	0	1	1
392	F	0	0	1	1	0
393	N	0	1	1	1	0
394	D	0	0	1	0	0
395	L	0	1	1	0	0
396	E	0	0	1	0	1
397	R	1	0	0	1	0
398	W	1	0	1	1	1
399	C	0	0	0	1	1
400	G	0	0	1	1	1
401	A	0	0	0	0	1
402	L	0	1	1	0	0
403	E	0	0	1	0	1
404	R	1	0	0	1	0
405	V	1	0	1	1	0
406	V	1	0	1	1	0
407	O	0	1	1	1	1
408	V	1	0	1	1	0
409	K	0	1	0	1	1
410	C	0	0	0	1	1
411	S	1	0	0	1	1
412	G	0	0	1	1	1
413	O	0	1	1	1	1
414	U	1	0	1	0	1
415	I	0	1	0	0	1
416	L	0	1	1	0	0
417	L	0	1	1	0	0
418	I	0	1	0	0	1
419	V	1	0	1	1	0
420	K	0	1	0	1	1
421	C	0	0	0	1	1
422	L	0	1	1	0	0
423	J	0	1	0	1	0
424	F	0	0	1	1	0
425	C	0	0	0	1	1
426	N	0	1	1	1	0
427	M	0	1	1	0	1
428	B	0	0	0	1	0
429	H	0	1	0	0	0
430	I	0	1	0	0	1
431	L	0	1	1	0	0
432	L	0	1	1	0	0
433	I	0	1	0	0	1
434	U	1	0	1	0	1
435	O	0	1	1	1	1
436	B	0	0	0	1	0
437	J	0	1	0	1	0
438	Z	1	1	0	0	0
439	S	1	0	0	1	1
440	Z	1	1	0	0	0
441	Z	1	1	0	0	0
442	Q	1	0	0	0	1
443	G	0	0	1	1	1
444	L	0	1	1	0	0
445	A	0	0	0	0	1
446	F	0	0	1	1	0
447	N	0	1	1	1	0
448	M	0	1	1	0	1
449	B	0	0	0	1	0
450	G	0	0	1	1	1
451	B	0	0	0	1	0
452	H	0	1	0	0	0
453	I	0	1	0	0	1
454	M	0	1	1	0	1
455	B	0	0	0	1	0
456	N	0	1	1	1	0
457	L	0	1	1	0	0
458	A	0	0	0	0	1
459	L	0	1	1	0	0
460	L	0	1	1	0	0
461	I	0	1	0	0	1
462	O	0	1	1	1	1
463	X	0	0	0	0	0
464	L	0	1	1	0	0
465	I	0	1	0	0	1
466	O	0	1	1	1	1
467	W	1	0	1	1	1
468	N	0	1	1	1	0
469	C	0	0	0	1	1
470	L	0	1	1	0	0
471	I	0	1	0	0	1
472	Q	1	0	0	0	1
473	G	0	0	1	1	1
474	L	0	1	1	0	0
475	B	0	0	0	1	0
476	M	0	1	1	0	1
477	D	0	0	1	0	0
478	E	0	0	1	0	1
479	B	0	0	0	1	0
480	W	1	0	1	1	1
481	M	0	1	1	0	1
482	O	0	1	1	1	1
483	R	1	0	0	1	0
484	X	0	0	0	0	0
485	L	0	1	1	0	0
486	I	0	1	0	0	1
487	O	0	1	1	1	1
488	V	1	0	1	1	0
489	V	1	0	1	1	0
490	T	1	0	1	0	0
491	E	0	0	1	0	1
492	X	0	0	0	0	0
493	X	0	0	0	0	0
494	L	0	1	1	0	0
495	K	0	1	0	1	1
496	N	0	1	1	1	0
497	N	0	1	1	1	0
498	K	0	1	0	1	1
499	R	1	0	0	1	0
500	V	1	0	1	1	0
501	X	0	0	0	0	0
502	N	0	1	1	1	0
503	K	0	1	0	1	1
504	S	1	0	0	1	1
505	F	0	0	1	1	0
506	N	0	1	1	1	0
507	C	0	0	0	1	1
508	G	0	0	1	1	1
509	L	0	1	1	0	0
510	L	0	1	1	0	0
511	F	0	0	1	1	0
512	N	0	1	1	1	0
513	N	0	1	1	1	0
514	H	0	1	0	0	0
515	D	0	0	1	0	0
516	L	0	1	1	0	0
517	F	0	0	1	1	0
518	N	0	1	1	1	0
